index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
130,south-carolina,Harvard,harvard,Harvard,Yes,2,1976-1977,1978-1979,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
131,south-carolina,Hawaii,hawai-i,Hawai'i,Yes,1,1981-1982,1981-1982,RESOLVED,Current D1 registry / established institutional lineage,,
132,south-carolina,High Point,high-point,High Point,Yes,1,2015-2016,2015-2016,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
133,south-carolina,Hofstra,hofstra,Hofstra,Yes,6,1975-1976,2015-2016,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
134,south-carolina,Holy Cross,holy-cross,Holy Cross,Yes,2,1982-1983,2016-2017,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
135,south-carolina,Houston,houston,Houston,Yes,7,1970-1971,2020-2021,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
136,south-carolina,Idaho,idaho,Idaho,Yes,2,1982-1983,2003-2004,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
137,south-carolina,Illinois,illinois,Illinois,Yes,3,1972-1973,1978-1979,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
138,south-carolina,Illinois State,illinois-state,Illinois State,Yes,1,2017-2018,2017-2018,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
139,south-carolina,Indiana,indiana,Indiana,Yes,4,1972-1973,2024-2025,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
140,south-carolina,Iona,iona,Iona,Yes,2,1980-1981,1986-1987,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
141,south-carolina,Iowa,iowa,Iowa,Yes,3,1971-1972,1984-1985,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
142,south-carolina,Iowa State,iowa-state,Iowa State,Yes,1,2014-2015,2014-2015,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
143,south-carolina,Jacksonville,jacksonville,Jacksonville,Yes,5,1978-1979,2012-2013,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
144,south-carolina,Jacksonville State,jacksonville-state,Jacksonville State,Yes,2,2008-2009,2010-2011,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
145,south-carolina,Jewish Prog. Club,jewish-prog-club,Jewish Prog. Club,No,2,1928-1929,1929-1930,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
146,south-carolina,Kansas,kansas,Kansas,Yes,2,2004-2005,2006-2007,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
147,south-carolina,Kansas State,kansas-state,Kansas State,Yes,1,1989-1990,1989-1990,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
148,south-carolina,Kent State,kent-state,Kent State,Yes,1,1975-1976,1975-1976,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
149,south-carolina,Kentucky,kentucky,Kentucky,Yes,71,1927-1928,2025-2026,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
150,south-carolina,Kentucky Wesleyan,kentucky-wesleyan,Kentucky Wesleyan,No,1,1954-1955,1954-1955,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
151,south-carolina,Ky. Wesleyan,kentucky-wesleyan,Kentucky Wesleyan,No,1,1963-1964,1963-1964,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
152,south-carolina,La Salle,la-salle,La Salle,Yes,1,2009-2010,2009-2010,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
153,south-carolina,Lafayette,lafayette,Lafayette,Yes,3,1959-1960,1973-1974,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
154,south-carolina,Lander,lander,Lander,No,2,1988-1989,2016-2017,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
155,south-carolina,LaSalle,la-salle,La Salle,Yes,2,1968-1969,1988-1989,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
156,south-carolina,Lawrence Tech,lawrence-tech,Lawrence Tech,No,1,1948-1949,1948-1949,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
157,south-carolina,Lenoir-Rhyne,lenoir-rhyne,Lenoir-Rhyne,No,1,1961-1962,1961-1962,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
158,south-carolina,Liberty,liberty,Liberty,Yes,1,2020-2021,2020-2021,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
159,south-carolina,Limestone,limestone,Limestone,No,1,2017-2018,2017-2018,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
160,south-carolina,Lipscomb,lipscomb,Lipscomb,Yes,2,2006-2007,2015-2016,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
161,south-carolina,Long Island,long-island-university,Long Island University,Yes,2,1950-1951,1969-1970,RESOLVED,Current D1 registry / established institutional lineage,,
162,south-carolina,Longwood,longwood,Longwood,Yes,2,2009-2010,2013-2014,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
163,south-carolina,Louisiana State,lsu,LSU,Yes,15,1974-1975,2002-2003,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
164,south-carolina,Louisiana Tech,louisiana-tech,Louisiana Tech,Yes,2,1960-1961,2016-2017,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
165,south-carolina,Louisville,louisville,Louisville,Yes,18,1963-1964,2005-2006,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
166,south-carolina,Loyola (Ill.),loyola-chicago,Loyola Chicago,Yes,2,1985-1986,1986-1987,RESOLVED,Current D1 registry / established institutional lineage,,
167,south-carolina,Loyola (Md.),loyola-maryland,Loyola Maryland,Yes,1,1982-1983,1982-1983,RESOLVED,Current D1 registry / established institutional lineage,,
168,south-carolina,LSU,lsu,LSU,Yes,27,2003-2004,2025-2026,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
169,south-carolina,Lynchburg,lynchburg,Lynchburg,No,1,1922-1923,1922-1923,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
170,south-carolina,Lynchburg Elks,lynchburg-elks,Lynchburg Elks,No,1,1921-1922,1921-1922,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
171,south-carolina,Maine,maine,Maine,Yes,2,1978-1979,1979-1980,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
172,south-carolina,Manhattan,manhattan,Manhattan,Yes,9,1971-1972,2013-2014,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
173,south-carolina,Marquett,marquette,Marquette,Yes,1,1977-1978,1977-1978,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
174,south-carolina,Marquette,marquette,Marquette,Yes,16,1966-1967,2016-2017,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
175,south-carolina,Mars Hill,mars-hill,Mars Hill,No,1,1986-1987,1986-1987,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
176,south-carolina,Marshall,marshall,Marshall,Yes,7,1937-1938,2014-2015,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
177,south-carolina,Maryland,maryland,Maryland,Yes,58,1924-1925,2004-2005,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
178,south-carolina,Maryland-Eastern Shore,maryland-eastern-shore,Maryland-Eastern Shore,Yes,1,1985-1986,1985-1986,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
179,south-carolina,Massachusetts,massachusetts,Massachusetts,Yes,1,1992-1993,1992-1993,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
180,south-carolina,Memphis,memphis,Memphis,Yes,4,2001-2002,2016-2017,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
181,south-carolina,Memphis State,memphis,Memphis,Yes,21,1961-1962,1990-1991,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
182,south-carolina,Mercer,mercer,Mercer,Yes,7,1917-1918,2024-2025,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
183,south-carolina,Mexico City YMCA,mexico-city-ymca,Mexico City YMCA,No,1,1936-1937,1936-1937,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
184,south-carolina,Miami,miami,Miami (FL),Yes,2,2004-2005,2009-2010,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
185,south-carolina,Miami (Fla.),miami,Miami (FL),Yes,7,1948-1949,1987-1988,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
186,south-carolina,Michigan,michigan,Michigan,Yes,6,1961-1962,2018-2019,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
187,south-carolina,Michigan St.,michigan-state,Michigan State,Yes,1,1941-1942,1941-1942,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
188,south-carolina,Michigan State,michigan-state,Michigan State,Yes,5,1961-1962,2010-2011,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
189,south-carolina,Middle Tennessee St.,middle-tennessee,Middle Tennessee,Yes,1,1985-1986,1985-1986,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
190,south-carolina,Mills YMCA,mills-ymca,Mills YMCA,No,2,1914-1915,1915-1916,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
191,south-carolina,Minnesota,minnesota,Minnesota,Yes,2,1977-1978,1978-1979,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
192,south-carolina,Miss. St.,mississippi-state,Mississippi State,Yes,4,2012-2013,2022-2023,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
193,south-carolina,Miss. State,mississippi-state,Mississippi State,Yes,1,2022-2023,2022-2023,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
194,south-carolina,Miss. Valley State,mississippi-valley-state,Mississippi Valley State,Yes,1,2011-2012,2011-2012,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
195,south-carolina,Mississippi,ole-miss,Ole Miss,Yes,5,1960-1961,2006-2007,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
196,south-carolina,Mississippi State,mississippi-state,Mississippi State,Yes,46,1991-1992,2025-2026,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
197,south-carolina,Missouri,missouri,Missouri,Yes,19,2012-2013,2025-2026,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
198,south-carolina,Missouri St.,missouri-state,Missouri State,Yes,1,2012-2013,2012-2013,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
199,south-carolina,Missouri-St. Louis,missouri-st-louis,Missouri-St. Louis,No,1,1983-1984,1983-1984,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
200,south-carolina,Mizzou,missouri,Missouri,Yes,1,2018-2019,2018-2019,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
201,south-carolina,Monmouth,monmouth,Monmouth,Yes,2,2005-2006,2016-2017,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
202,south-carolina,Morgan St.,morgan-state,Morgan State,Yes,1,2012-2013,2012-2013,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
203,south-carolina,N.C. State,nc-state,NC State,Yes,75,1913-1914,2003-2004,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
204,south-carolina,N.C.-Asheville,unc-asheville,UNC Asheville,Yes,1,1980-1981,1980-1981,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
205,south-carolina,N.Y. University,new-york-university,New York University,No,1,1957-1958,1957-1958,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
206,south-carolina,Navy,navy,Navy,Yes,2,1924-1925,2003-2004,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
207,south-carolina,NC Central,north-carolina-central,North Carolina Central,Yes,1,2008-2009,2008-2009,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
208,south-carolina,NC State,nc-state,NC State,Yes,1,2002-2003,2002-2003,RESOLVED,South Carolina official media-guide label normalization; historical aliases preserved or normalized conservatively.,,
