index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
231,tcu,Northwestern,northwestern,Northwestern,Yes,3,1971-1972,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Northwestern | #vs. Northwestern | +Northwestern
232,tcu,Northwestern St. (La.),northwestern-state,Northwestern State,Yes,1,1962-1963,1962-1963,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Northwestern St. (La.)
233,tcu,Northwestern State,northwestern-state,Northwestern State,Yes,6,1999-2000,2022-2023,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Northwestern State
234,tcu,Notre Dame,notre-dame,Notre Dame,Yes,6,1970-1971,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: $Notre Dame | %(18) Notre Dame | Notre Dame | ^at Notre Dame | at (13) Notre Dame
235,tcu,Ohio,ohio,Ohio,Yes,1,1995-1996,1995-1996,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Ohio
236,tcu,Ohio State,ohio-state,Ohio State,Yes,5,1962-1963,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Ohio State | at (3) Ohio State | at Ohio State | vs Ohio State
237,tcu,Ohio University,ohio,Ohio,Yes,1,1977-1978,1977-1978,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Ohio University
238,tcu,Oklahoma,oklahoma,Oklahoma,Yes,36,1925-1926,2023-2024,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: !(14) Oklahoma | #Oklahoma | % vs. Oklahoma | %Oklahoma | * (6) Oklahoma | * at Oklahoma | *(12) Oklahoma | *(21) Oklahoma
239,tcu,Oklahoma A&M,oklahoma-state,Oklahoma State,Yes,4,1917-1918,1941-1942,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: ALIAS_TO_CURRENT_D1. Representative raw labels: #Oklahoma A&M | Oklahoma A&M | at Oklahoma A&M
240,tcu,Oklahoma Baptist,oklahoma-baptist,Oklahoma Baptist,No,1,1938-1939,1938-1939,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Oklahoma Baptist
241,tcu,Oklahoma City,oklahoma-city,Oklahoma City,No,49,1940-1941,1984-1985,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Oklahoma City | #at Oklahoma City | &(10) Oklahoma City | (13) Oklahoma City | (15) Oklahoma City | Oklahoma City | at (15) Oklahoma City | at Oklahoma City
242,tcu,Oklahoma State,oklahoma-state,Oklahoma State,Yes,43,1923-1924,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Oklahoma State | %(15) Oklahoma State | %Oklahoma State | &Oklahoma State | * Oklahoma State | *(15) Oklahoma State | *(21) Oklahoma State | *Oklahoma State
243,tcu,Old Dominion,old-dominion,Old Dominion,Yes,2,2004-2005,2023-2024,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Old Dominion | & vs. Old Dominion
244,tcu,Ole Miss,ole-miss,Ole Miss,Yes,2,2011-2012,2014-2015,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Ole Miss | $at Ole Miss
245,tcu,Omaha,omaha,Omaha,Yes,2,2017-2018,2023-2024,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Omaha
246,tcu,Oral Roberts,oral-roberts,Oral Roberts,Yes,6,1993-1994,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Oral Roberts | at Oral Roberts
247,tcu,Oregon,oregon,Oregon,Yes,1,1998-1999,1998-1999,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: &Oregon
248,tcu,Oregon State,oregon-state,Oregon State,Yes,2,1987-1988,2011-2012,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: +Oregon State | ^at Oregon State
249,tcu,Oregon Tech,oregon-tech,Oregon Tech,No,1,1979-1980,1979-1980,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Oregon Tech
250,tcu,Original Celtics of New York,original-celtics-of-new-york,Original Celtics of New York,No,1,1932-1933,1932-1933,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Original Celtics of New York
251,tcu,Owl Theater,owl-theater,Owl Theater,No,1,1930-1931,1930-1931,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Owl Theater
252,tcu,Pacific,pacific,Pacific,Yes,5,1973-1974,1991-1992,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: Pacific | at Pacific
253,tcu,Panhandle State,oklahoma-panhandle-state,Oklahoma Panhandle State,No,1,1938-1939,1938-1939,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Panhandle State
254,tcu,Penn State,penn-state,Penn State,Yes,1,1981-1982,1981-1982,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: +Penn State
255,tcu,Pepperdine,pepperdine,Pepperdine,Yes,2,1945-1946,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_MATCH,,Stage 2 identity status: CURRENT_D1_DIRECT_OR_VARIANT. Representative raw labels: #Pepperdine | & vs. Pepperdine
256,tcu,Phillips,phillips-university,Phillips University,No,3,1939-1940,1943-1944,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Phillips | at Phillips
257,tcu,Pittsburg State (Kan.),pittsburg-state,Pittsburg State,No,1,1940-1941,1940-1941,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: #Pittsburg State (Kan.)
258,tcu,Poly High,poly-high-school,Poly High School,No,1,1914-1915,1914-1915,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Poly High
259,tcu,Polytechnic,polytechnic-college,Polytechnic College,No,1,1913-1914,1913-1914,RESOLVED,HISTORICAL_NON_D1_IDENTITY,,Stage 2 identity status: NON_D1_RESOLVED. Representative raw labels: Polytechnic
