source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,administrative_status,administrative_note,identity_override,identity_match_program_key,identity_match_source_game_id,identity_override_basis,notes
KURAW-00001,kansas,historical_media_guide,1898-1899,1899,1899-02-03,Kansas City YMCA,Kansas City YMCA,kansas-city-ymca,No,5,16,L,0,Opponent Home,OPPONENT_HOME,,,Kansas City,MO,,,REGULAR_SEASON,,196,"F3 Kansas City YMCA . . . . . . Kansas City, Mo. . . . . . . . . L . . . . . . 5-16",resolved,,,,,,,
KURAW-00002,kansas,historical_media_guide,1898-1899,1899,1899-02-10,Topeka YMCA,Topeka YMCA,topeka-ymca,No,31,6,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F10 Topeka YMCA . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 31-6,resolved,,,,,,,
KURAW-00003,kansas,historical_media_guide,1898-1899,1899,1899-02-18,Lawrence YMCA,Lawrence YMCA,lawrence-ymca,No,14,4,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F18 Lawrence YMCA . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 14-4,resolved,,,,,,,
KURAW-00004,kansas,historical_media_guide,1898-1899,1899,1899-02-25,Kansas City YMCA,Kansas City YMCA,kansas-city-ymca,No,17,14,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F25 Kansas City YMCA . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 17-14,resolved,,,,,,,
KURAW-00005,kansas,historical_media_guide,1898-1899,1899,1899-03-03,Topeka YMCA,Topeka YMCA,topeka-ymca,No,27,17,W,0,Opponent Home,OPPONENT_HOME,,,Topeka,KS,,,REGULAR_SEASON,,196,"M3 Topeka YMCA . . . . . . . . . . Topeka, Kan. . . . . . . . . . . . W . . . . . 27-17",resolved,,,,,,,
KURAW-00006,kansas,historical_media_guide,1898-1899,1899,1899-03-08,Topeka YMCA,Topeka YMCA,topeka-ymca,No,23,12,W,0,Opponent Home,OPPONENT_HOME,,,Topeka,KS,,,REGULAR_SEASON,,196,"M8 Topeka YMCA . . . . . . . . . . Topeka, Kan. . . . . . . . . . . . W . . . . . 23-12",resolved,,,,,,,
KURAW-00007,kansas,historical_media_guide,1898-1899,1899,1899-03-23,Haskell,Haskell,haskell,No,29,8,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,M23 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 29-8,resolved,,,,,,,
KURAW-00008,kansas,historical_media_guide,1898-1899,1899,1899-03-27,Kansas City AC,Kansas City AC,kansas-city-ac,No,5,19,L,0,Opponent Home,OPPONENT_HOME,,,Kansas City,MO,,,REGULAR_SEASON,,196,"M27 Kansas City AC . . . . . . . . . Kansas City, Mo. . . . . . . . . L . . . . . . 5-19",resolved,,,,,,,
KURAW-00009,kansas,historical_media_guide,1898-1899,1899,1899-03-30,Independence (Mo. ),Independence (Mo. ),independence-mo,No,15,21,L,0,Opponent Home,OPPONENT_HOME,,,Independence,MO,,,REGULAR_SEASON,,196,"M30 Independence (Mo. ) . . . . Independence, Mo. . . . . . L . . . . . . 15-21",resolved,,,,,,,
KURAW-00010,kansas,historical_media_guide,1898-1899,1899,1899-03-31,Independence (Mo. ),Independence (Mo. ),independence-mo,No,10,22,L,0,Opponent Home,OPPONENT_HOME,,,Independence,MO,,,REGULAR_SEASON,,196,"M31 Independence (Mo. ) . . . . Independence, Mo. . . . . . L . . . . . 10-22",resolved,,,,,,,
KURAW-00011,kansas,historical_media_guide,1898-1899,1899,1899-04-03,William Jewell,William Jewell,william-jewell,No,19,3,W,0,Opponent Home,OPPONENT_HOME,,,Liberty,MO,,,REGULAR_SEASON,,196,"A3 William Jewell . . . . . . . . . Liberty, Mo. . . . . . . . . . . . . W . . . . . . 19-3",resolved,,,,,,,
KURAW-00012,kansas,historical_media_guide,1899-1900,1900,1900-01-20,Haskell,Haskell,haskell,No,14,5,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J20 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 14-5,resolved,,,,,,,
KURAW-00013,kansas,historical_media_guide,1899-1900,1900,1900-02-02,Haskell,Haskell,haskell,No,13,7,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F2 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 13-7,resolved,,,,,,,
KURAW-00014,kansas,historical_media_guide,1899-1900,1900,1900-02-09,Topeka YMCA,Topeka YMCA,topeka-ymca,No,14,28,L,0,Opponent Home,OPPONENT_HOME,,,Topeka,KS,,,REGULAR_SEASON,,196,"F9 Topeka YMCA . . . . . . . . . . Topeka, Kan. . . . . . . . . . . . L . . . . . 14-28",resolved,,,,,,,
KURAW-00015,kansas,historical_media_guide,1899-1900,1900,1900-02-16,Kansas City YMCA,Kansas City YMCA,kansas-city-ymca,No,8,18,L,0,Opponent Home,OPPONENT_HOME,,,Kansas City,MO,,,REGULAR_SEASON,,196,"F16 Kansas City YMCA . . . . . . Kansas City, Mo. . . . . . . . . L . . . . . . 8-18",resolved,,,,,,,
KURAW-00016,kansas,historical_media_guide,1899-1900,1900,1900-03-02,Nebraska,Nebraska,nebraska,Yes,8,48,L,0,Opponent Home,OPPONENT_HOME,,,Lincoln,NE,,,REGULAR_SEASON,,196,"M2 Nebraska . . . . . . . . . . . . . . Lincoln, Neb. . . . . . . . . . . L . . . . . . 8-48",resolved,,,,,,,
KURAW-00017,kansas,historical_media_guide,1899-1900,1900,1900-03-03,Omaha YMCA,Omaha YMCA,omaha-ymca,No,12,10,W,0,Opponent Home,OPPONENT_HOME,,,Omaha,NE,,,REGULAR_SEASON,,196,"M3 Omaha YMCA . . . . . . . . . . Omaha, Neb. . . . . . . . . . . W . . . . . . 12-10",resolved,,,,,,,
KURAW-00018,kansas,historical_media_guide,1899-1900,1900,1900-03-06,Kansas City YMCA,Kansas City YMCA,kansas-city-ymca,No,15,21,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,M6 Kansas City YMCA . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . . 15-21,resolved,,,,,,,
KURAW-00019,kansas,historical_media_guide,1900-1901,1901,1900-12-11,William Jewell,William Jewell,william-jewell,No,6,8,L,0,Opponent Home,OPPONENT_HOME,,,Liberty,MO,,,REGULAR_SEASON,,196,"D11 William Jewell . . . . . . . . . Liberty, Mo. . . . . . . . . . . . . L . . . . . . . 6-8",resolved,,,,,,,
KURAW-00020,kansas,historical_media_guide,1900-1901,1901,1900-12-22,‡ Ajax AC,Ajax AC,ajax-ac,No,0,2,L,0,Opponent Home,OPPONENT_HOME,,,Newton,KS,,,REGULAR_SEASON,,196,"D22 ‡ Ajax AC . . . . . . . . . . . . . . Newton, Kan. . . . . . . . . . . L . . . . . . . 0-2",resolved,,,,,,,
KURAW-00021,kansas,historical_media_guide,1900-1901,1901,1901-01-24,Haskell,Haskell,haskell,No,22,40,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J24 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 22-40,resolved,,,,,,,
KURAW-00022,kansas,historical_media_guide,1900-1901,1901,1901-01-31,Independence (Mo. ),Independence (Mo. ),independence-mo,No,8,11,L,0,Opponent Home,OPPONENT_HOME,,,Independence,MO,,,REGULAR_SEASON,,196,"J31 Independence (Mo. ) . . . . Independence, Mo. . . . . . L . . . . . . . 8-11",resolved,,,,,,,
KURAW-00023,kansas,historical_media_guide,1900-1901,1901,1901-02-01,Independence (Mo. ),Independence (Mo. ),independence-mo,No,13,29,L,0,Opponent Home,OPPONENT_HOME,,,Independence,MO,,,REGULAR_SEASON,,196,"F1 Independence (Mo. ) . . . . Independence, Mo. . . . . . L . . . . . 13-29",resolved,,,,,,,
KURAW-00024,kansas,historical_media_guide,1900-1901,1901,1901-02-08,Topeka YMCA,Topeka YMCA,topeka-ymca,No,7,14,L,0,Opponent Home,OPPONENT_HOME,,,Topeka,KS,,,REGULAR_SEASON,,196,"F8 Topeka YMCA . . . . . . . . . . Topeka, Kan. . . . . . . . . . . . L . . . . . . 7-14",resolved,,,,,,,
KURAW-00025,kansas,historical_media_guide,1900-1901,1901,1901-02-15,Lawrence YMCA,Lawrence YMCA,lawrence-ymca,No,28,12,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F15 Lawrence YMCA . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 28-12,resolved,,,,,,,
KURAW-00026,kansas,historical_media_guide,1900-1901,1901,1901-02-22,Haskell,Haskell,haskell,No,12,18,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F22 Haskell . . . . . . . . . . . . . . . . Haskell (Lawrence) . . . . . L . . . . . . 12-18,resolved,,,,,,,
KURAW-00027,kansas,historical_media_guide,1900-1901,1901,1901-03-01,Topeka YMCA,Topeka YMCA,topeka-ymca,No,21,23,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,M1 Topeka YMCA . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 21-23,resolved,,,,,,,
KURAW-00028,kansas,historical_media_guide,1900-1901,1901,1901-03-04,Ottawa YMCA,Ottawa YMCA,ottawa-ymca,No,14,8,W,0,Opponent Home,OPPONENT_HOME,,,Ottawa,KS,,,REGULAR_SEASON,,196,"M4 Ottawa YMCA . . . . . . . . . . Ottawa, Kan. . . . . . . . . . . . W . . . . . . 14-8",resolved,,,,,,,
KURAW-00029,kansas,historical_media_guide,1900-1901,1901,1901-03-08,Lawrence YMCA,Lawrence YMCA,lawrence-ymca,No,29,20,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,M8 Lawrence YMCA . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 29-20,resolved,,,,,,,
KURAW-00030,kansas,historical_media_guide,1900-1901,1901,1901-03-09,Haskell,Haskell,haskell,No,25,20,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,"M9 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 25-20 ‡ In dispute over knowledge of the rules, Kansas walked off the court. Game was forfeited.",resolved,,,,,,,
KURAW-00031,kansas,historical_media_guide,1901-1902,1902,1901-12-09,Haskell,Haskell,haskell,No,19,31,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,D9 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . . 19-31,resolved,,,,,,,
KURAW-00032,kansas,historical_media_guide,1901-1902,1902,1901-12-15,Ottawa,Ottawa,ottawa,No,21,25,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,D15 Ottawa . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 21-25,resolved,,,,,,,
KURAW-00033,kansas,historical_media_guide,1901-1902,1902,1902-01-15,Haskell,Haskell,haskell,No,27,22,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J15 Haskell . . . . . . . . . . . . . . . . Haskell (Lawrence) . . . . . W . . . . . 27-22,resolved,,,,,,,
KURAW-00034,kansas,historical_media_guide,1901-1902,1902,1902-01-24,William Jewell,William Jewell,william-jewell,No,12,11,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J24 William Jewell . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 12-11,resolved,,,,,,,
KURAW-00035,kansas,historical_media_guide,1901-1902,1902,1902-02-03,Des Moines YMCA,Des Moines YMCA,des-moines-ymca,No,38,23,W,0,Opponent Home,OPPONENT_HOME,,,Des Moines,IA,,,REGULAR_SEASON,,196,"F3 Des Moines YMCA . . . . . . Des Moines, Iowa . . . . . . W . . . . . 38-23",resolved,,,,,,,
KURAW-00036,kansas,historical_media_guide,1901-1902,1902,1902-02-04,Muscatine YMCA,Muscatine YMCA,muscatine-ymca,No,23,40,L,0,Opponent Home,OPPONENT_HOME,,,Muscatine,IA,,,REGULAR_SEASON,,196,"F4 Muscatine YMCA . . . . . . . Muscatine, Iowa . . . . . . . . L . . . . . 23-40",resolved,,,,,,,
KURAW-00037,kansas,historical_media_guide,1901-1902,1902,1902-02-05,Iowa,Iowa,iowa,Yes,27,40,L,0,Opponent Home,OPPONENT_HOME,,,Iowa City,IA,,,REGULAR_SEASON,,196,"F5 Iowa . . . . . . . . . . . . . . . . . . Iowa City, Iowa . . . . . . . . . L . . . . . 27-40",resolved,,,,,,,
KURAW-00038,kansas,historical_media_guide,1901-1902,1902,1902-02-06,Fairfield Co. M,Fairfield Co. M,fairfield-co-m,No,17,33,L,0,Opponent Home,OPPONENT_HOME,,,Fairfield,IA,,,REGULAR_SEASON,,196,"F6 Fairfield Co. M . . . . . . . . . Fairfield, Iowa . . . . . . . . . L . . . . . 17-33",resolved,,,,,,,
KURAW-00039,kansas,historical_media_guide,1901-1902,1902,1902-02-07,Ottumwa,Ottumwa,ottumwa,No,15,20,L,0,Opponent Home,OPPONENT_HOME,,,Ottumwa,IA,,,REGULAR_SEASON,,196,"F7 Ottumwa . . . . . . . . . . . . . . Ottumwa, Iowa . . . . . . . . L . . . . . 15-20",resolved,,,,,,,
KURAW-00040,kansas,historical_media_guide,1901-1902,1902,1902-02-08,William Jewell,William Jewell,william-jewell,No,19,16,W,0,Opponent Home,OPPONENT_HOME,,,Liberty,MO,,,REGULAR_SEASON,,196,"F8 William Jewell . . . . . . . . . Liberty, Mo. . . . . . . . . . . . . W . . . . . . 19-16",resolved,,,,,,,
KURAW-00041,kansas,historical_media_guide,1901-1902,1902,1902-03-01,Nebraska,Nebraska,nebraska,Yes,29,35,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,M1 Nebraska . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 29-35,resolved,,,,,,,
KURAW-00042,kansas,historical_media_guide,1901-1902,1902,1902-03-14,Leavenworth YMCA,Leavenworth YMCA,leavenworth-ymca,No,36,7,W,0,Opponent Home,OPPONENT_HOME,,,Leavenworth,KS,,,REGULAR_SEASON,,196,"M14 Leavenworth YMCA . . . . Leavenworth, Kan. . . . . . W . . . . . . 36-7",resolved,,,,,,,
KURAW-00043,kansas,historical_media_guide,1902-1903,1903,1902-12-12,Haskell,Haskell,haskell,No,12,23,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,D12 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 12-23,resolved,,,,,,,
KURAW-00044,kansas,historical_media_guide,1902-1903,1903,1902-12-18,William Jewell,William Jewell,william-jewell,No,10,12,L,0,Opponent Home,OPPONENT_HOME,,,Liberty,MO,,,REGULAR_SEASON,,196,"D18 William Jewell . . . . . . . . . Liberty, Mo. . . . . . . . . . . . . L . . . . . . 10-12",resolved,,,,,,,
KURAW-00045,kansas,historical_media_guide,1902-1903,1903,1902-12-19,Newton AC,Newton AC,newton-ac,No,38,7,W,0,Opponent Home,OPPONENT_HOME,,,Newton,KS,,,REGULAR_SEASON,,196,"D19 Newton AC . . . . . . . . . . . . Newton, Kan. . . . . . . . . . . W . . . . . . 38-7",resolved,,,,,,,
KURAW-00046,kansas,historical_media_guide,1902-1903,1903,1902-12-31,Chicago Central YMCA,Chicago Central YMCA,chicago-central-ymca,No,18,43,L,0,Opponent Home,OPPONENT_HOME,,,Chicago,IL,,,REGULAR_SEASON,,196,"D31 Chicago Central YMCA . . Chicago, Ill. . . . . . . . . . . . . L . . . . . 18-43",resolved,,,,,,,
KURAW-00047,kansas,historical_media_guide,1902-1903,1903,1903-01-01,Monmouth AC,Monmouth AC,monmouth-ac,No,19,40,L,0,Opponent Home,OPPONENT_HOME,,,Monmouth,IL,,,REGULAR_SEASON,,196,"J1 Monmouth AC . . . . . . . . . Monmouth, Ill. . . . . . . . . . L . . . . . 19-40",resolved,,,,,,,
KURAW-00048,kansas,historical_media_guide,1902-1903,1903,1903-01-02,"Fond du Lac, AC","Fond du Lac, AC",fond-du-lac-ac,No,20,29,L,0,Opponent Home,OPPONENT_HOME,,,Fond du Lac,WI,,,REGULAR_SEASON,,196,"J2 Fond du Lac, AC . . . . . . . Fond du Lac, Wis. . . . . . . L . . . . . 20-29",resolved,,,,,,,
KURAW-00049,kansas,historical_media_guide,1902-1903,1903,1903-01-23,Schmelzer AC,Schmelzer AC,schmelzer-ac,No,11,15,L,0,Opponent Home,OPPONENT_HOME,,,Independence,MO,,,REGULAR_SEASON,,196,"J23 Schmelzer AC . . . . . . . . . . Independence, Mo. . . . . . L . . . . . . 11-15",resolved,,,,,,,
KURAW-00050,kansas,historical_media_guide,1902-1903,1903,1903-01-24,Lee’s Summit AC,Lee’s Summit AC,lee-s-summit-ac,No,31,11,W,0,Opponent Home,OPPONENT_HOME,,,Lee’s Summit,MO,,,REGULAR_SEASON,,196,"J24 Lee’s Summit AC . . . . . . . Lee’s Summit, Mo. . . . . . . W . . . . . . 31-11",resolved,,,,,,,
KURAW-00051,kansas,historical_media_guide,1902-1903,1903,1903-01-30,William Jewell,William Jewell,william-jewell,No,23,12,W,0,Opponent Home,OPPONENT_HOME,,,Liberty,MO,,,REGULAR_SEASON,,196,"J30 William Jewell . . . . . . . . . Liberty, Mo. . . . . . . . . . . . . W . . . . . 23-12",resolved,,,,,,,
KURAW-00052,kansas,historical_media_guide,1902-1903,1903,1903-01-31,Nebraska,Nebraska,nebraska,Yes,19,23,L,0,Opponent Home,OPPONENT_HOME,,,Lincoln,NE,,,REGULAR_SEASON,,196,"J31 Nebraska . . . . . . . . . . . . . . Lincoln, Neb. . . . . . . . . . . L . . . . . 19-23",resolved,,,,,,,
KURAW-00053,kansas,historical_media_guide,1902-1903,1903,1903-02-03,Omaha YMCA,Omaha YMCA,omaha-ymca,No,25,23,W,0,Opponent Home,OPPONENT_HOME,,,Omaha,NE,,,REGULAR_SEASON,,196,"F3 Omaha YMCA . . . . . . . . . . Omaha, Neb. . . . . . . . . . . W . . . . . 25-23",resolved,,,,,,,
KURAW-00054,kansas,historical_media_guide,1902-1903,1903,1903-02-07,Highland Park,Highland Park,highland-park,No,21,9,W,0,Unknown,UNKNOWN,,,,,,,REGULAR_SEASON,,196,F7 Highland Park . . . . . . . . . site unknown . . . . . . . . . . W . . . . . . 21-9,resolved,,,,,,,
KURAW-00055,kansas,historical_media_guide,1902-1903,1903,1903-02-09,Des Moines YMCA,Des Moines YMCA,des-moines-ymca,No,10,16,L,0,Opponent Home,OPPONENT_HOME,,,Des Moines,IA,,,REGULAR_SEASON,,196,"F9 Des Moines YMCA . . . . . . Des Moines, Iowa . . . . . . . L . . . . . 10-16",resolved,,,,,,,
KURAW-00056,kansas,historical_media_guide,1902-1903,1903,1903-02-10,Ottumwa YMCA,Ottumwa YMCA,ottumwa-ymca,No,29,5,W,0,Opponent Home,OPPONENT_HOME,,,Ottumwa,IA,,,REGULAR_SEASON,,196,"F10 Ottumwa YMCA . . . . . . . . Ottumwa, Iowa . . . . . . . . W . . . . . . 29-5",resolved,,,,,,,
KURAW-00057,kansas,historical_media_guide,1902-1903,1903,1903-02-11,Fairfield AC,Fairfield AC,fairfield-ac,No,28,16,W,0,Opponent Home,OPPONENT_HOME,,,Fairfield,IA,,,REGULAR_SEASON,,196,"F11 Fairfield AC . . . . . . . . . . . . Fairfield, Iowa . . . . . . . . . W . . . . . 28-16",resolved,,,,,,,
KURAW-00058,kansas,historical_media_guide,1903-1904,1904,1903-12-10,Olathe YMCA,Olathe YMCA,olathe-ymca,No,35,10,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,D10 Olathe YMCA . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 35-10,resolved,,,,,,,
KURAW-00059,kansas,historical_media_guide,1903-1904,1904,1903-12-12,William Jewell,William Jewell,william-jewell,No,27,10,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,D12 William Jewell . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 27-10,resolved,,,,,,,
KURAW-00060,kansas,historical_media_guide,1903-1904,1904,1904-01-08,Kansas State Deaf,Kansas State Deaf,kansas-state-deaf,No,35,10,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J8 Kansas State Deaf . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 35-10,resolved,,,,,,,
KURAW-00061,kansas,historical_media_guide,1903-1904,1904,1904-01-14,Topeka YMCA,Topeka YMCA,topeka-ymca,No,25,22,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J14 Topeka YMCA . . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . 25-22,resolved,,,,,,,
KURAW-00062,kansas,historical_media_guide,1903-1904,1904,1904-01-21,Haskell,Haskell,haskell,No,12,28,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J21 Haskell . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 12-28,resolved,,,,,,,
KURAW-00063,kansas,historical_media_guide,1903-1904,1904,1904-01-22,Topeka YMCA,Topeka YMCA,topeka-ymca,No,16,18,L,0,Opponent Home,OPPONENT_HOME,,,Topeka,KS,,,REGULAR_SEASON,,196,"J22 Topeka YMCA . . . . . . . . . . Topeka, Kan. . . . . . . . . . . . L . . . . . . 16-18",resolved,,,,,,,
KURAW-00064,kansas,historical_media_guide,1903-1904,1904,1904-02-17,William Jewell,William Jewell,william-jewell,No,7,27,L,0,Opponent Home,OPPONENT_HOME,,,Liberty,MO,,,REGULAR_SEASON,,196,"F17 William Jewell . . . . . . . . . Liberty, Mo. . . . . . . . . . . . . L . . . . . . 7-27",resolved,,,,,,,
KURAW-00065,kansas,historical_media_guide,1903-1904,1904,1904-02-18,Kansas City AC,Kansas City AC,kansas-city-ac,No,10,27,L,0,Opponent Home,OPPONENT_HOME,,,Kansas City,MO,,,REGULAR_SEASON,,196,"F18 Kansas City AC . . . . . . . . . Kansas City, Mo. . . . . . . . . L . . . . . 10-27",resolved,,,,,,,
KURAW-00066,kansas,historical_media_guide,1903-1904,1904,1904-02-22,Haskell,Haskell,haskell,No,18,36,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,F22 Haskell . . . . . . . . . . . . . . . . Haskell (Lawrence) . . . . . L . . . . . 18-36,resolved,,,,,,,
KURAW-00067,kansas,historical_media_guide,1903-1904,1904,1904-03-07,Ottawa,Ottawa,ottawa,No,21,25,L,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,M7 Ottawa . . . . . . . . . . . . . . . . Lawrence . . . . . . . . . . . . . . L . . . . . 21-25,resolved,,,,,,,
KURAW-00068,kansas,historical_media_guide,1903-1904,1904,1904-03-14,Ottawa,Ottawa,ottawa,No,16,26,L,0,Opponent Home,OPPONENT_HOME,,,Ottawa,KS,,,REGULAR_SEASON,,196,"M14 Ottawa . . . . . . . . . . . . . . . . Ottawa, Kan. . . . . . . . . . . . L . . . . . 16-26",resolved,,,,,,,
KURAW-00069,kansas,historical_media_guide,1903-1904,1904,1904-03-15,Newton AC,Newton AC,newton-ac,No,18,10,W,0,Opponent Home,OPPONENT_HOME,,,Newton,KS,,,REGULAR_SEASON,,196,"M15 Newton AC . . . . . . . . . . . . Newton, Kan. . . . . . . . . . . W . . . . . 18-10",resolved,,,,,,,
KURAW-00070,kansas,historical_media_guide,1903-1904,1904,1904-03-16,Emporia Teachers,Emporia State,emporia-state,No,13,25,L,0,Opponent Home,OPPONENT_HOME,,,Emporia,KS,,,REGULAR_SEASON,,196,"M16 Emporia Teachers . . . . . . Emporia, Kan. . . . . . . . . . . L . . . . . 13-25",resolved,,,,,,,
KURAW-00071,kansas,historical_media_guide,1904-1905,1905,1905-01-21,Emporia State,Emporia State,emporia-state,No,46,11,W,0,Kansas Home,SOURCE_PROGRAM_HOME,,Snow Hall,Lawrence,KS,,,REGULAR_SEASON,,196,J21 Emporia State . . . . . . . . . Lawrence . . . . . . . . . . . . . W . . . . . . 46-11,resolved,,,,,,,
KURAW-00072,kansas,historical_media_guide,1904-1905,1905,1905-01-29,Nebraska Wesleyan,Nebraska Wesleyan,nebraska-wesleyan,No,37,52,L,0,Opponent Home,OPPONENT_HOME,,,Lincoln,NE,,,REGULAR_SEASON,,196,"J29 Nebraska Wesleyan . . . . Lincoln, Neb. . . . . . . . . . . L . . . . . 37-52",resolved,,,,,,,
KURAW-00073,kansas,historical_media_guide,1904-1905,1905,1905-01-30,Omaha YMCA,Omaha YMCA,omaha-ymca,No,24,31,L,0,Opponent Home,OPPONENT_HOME,,,Omaha,NE,,,REGULAR_SEASON,,196,"J30 Omaha YMCA . . . . . . . . . . Omaha, Neb. . . . . . . . . . . L . . . . . 24-31",resolved,,,,,,,
KURAW-00074,kansas,historical_media_guide,1904-1905,1905,1905-01-31,Des Moines YMCA,Des Moines YMCA,des-moines-ymca,No,19,37,L,0,Opponent Home,OPPONENT_HOME,,,Des Moines,IA,,,REGULAR_SEASON,,196,"J31 Des Moines YMCA . . . . . . Des Moines, Iowa . . . . . . . L . . . . . 19-37",resolved,,,,,,,
KURAW-00075,kansas,historical_media_guide,1904-1905,1905,1905-02-01,Oskaloosa YMCA,Oskaloosa YMCA,oskaloosa-ymca,No,37,14,W,0,Opponent Home,OPPONENT_HOME,,,Oskaloosa,IA,,,REGULAR_SEASON,,196,"F1 Oskaloosa YMCA . . . . . . . Oskaloosa, Iowa . . . . . . . . W . . . . . 37-14",resolved,,,,,,,
KURAW-00076,kansas,historical_media_guide,1904-1905,1905,1905-02-02,Oskaloosa YMCA,Oskaloosa YMCA,oskaloosa-ymca,No,56,21,W,0,Opponent Home,OPPONENT_HOME,,,Oskaloosa,IA,,,REGULAR_SEASON,,196,"F2 Oskaloosa YMCA . . . . . . . Oskaloosa, Iowa . . . . . . . . W . . . . . 56-21",resolved,,,,,,,
