index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
185,penn-state,Niagara,niagara,Niagara,Yes,4,1961-1962,1982-1983,RESOLVED,Current D1 registry / established institutional lineage,,
186,penn-state,Nicholls State,nicholls,Nicholls,Yes,1,2005-2006,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
187,penn-state,NJIT,njit,NJIT,Yes,1,2008-2009,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
188,penn-state,No. Carolina,north-carolina,North Carolina,Yes,2,1966-1967,1970-1971,RESOLVED,Current D1 registry / established institutional lineage,,
189,penn-state,North Carolina,north-carolina,North Carolina,Yes,2,1981-1982,2002-2003,RESOLVED,Current D1 registry / established institutional lineage,,
190,penn-state,North Carolina Central,north-carolina-central,North Carolina Central,Yes,1,2025-2026,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
191,penn-state,North Florida,north-florida,North Florida,Yes,1,2018-2019,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
192,penn-state,NorthCarolina,north-carolina,North Carolina,Yes,1,2000-2001,2000-2001,RESOLVED,Current D1 registry / established institutional lineage,,
193,penn-state,Northeastern,northeastern,Northeastern,Yes,2,1980-1981,2002-2003,RESOLVED,Current D1 registry / established institutional lineage,,
194,penn-state,Northwestern,northwestern,Northwestern,Yes,63,1928-1929,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
195,penn-state,Notre Dame,notre-dame,Notre Dame,Yes,5,1924-1925,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
196,penn-state,NYU,new-york-university,New York University,No,8,1911-1912,1964-1965,RESOLVED,Penn State source / established historical or non-current identity,,
197,penn-state,NYULS,nyu-law-school,NYU Law School,No,1,1906-1907,1906-1907,RESOLVED,Penn State source / established historical or non-current identity,,
198,penn-state,Ohio St.,ohio-state,Ohio State,Yes,3,2005-2006,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
199,penn-state,Ohio State,ohio-state,Ohio State,Yes,60,1950-1951,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
200,penn-state,Ohio University,ohio,Ohio,Yes,2,1973-1974,1974-1975,RESOLVED,Current D1 registry / established institutional lineage,,
201,penn-state,OhioSt.,ohio-state,Ohio State,Yes,1,1999-2000,1999-2000,RESOLVED,Current D1 registry / established institutional lineage,,
202,penn-state,OhioState,ohio-state,Ohio State,Yes,5,2005-2006,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
203,penn-state,Oklahoma,oklahoma,Oklahoma,Yes,2,1985-1986,1987-1988,RESOLVED,Current D1 registry / established institutional lineage,,
204,penn-state,Oklahoma A M,oklahoma-state,Oklahoma State,Yes,1,1952-1953,1952-1953,RESOLVED,Current D1 registry / established institutional lineage,,
205,penn-state,Old Dominion,old-dominion,Old Dominion,Yes,2,1991-1992,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
206,penn-state,Oral Roberts,oral-roberts,Oral Roberts,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
207,penn-state,Oregon,oregon,Oregon,Yes,3,1974-1975,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
208,penn-state,Oregon State,oregon-state,Oregon State,Yes,2,1966-1967,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
209,penn-state,Penn,pennsylvania,Penn,Yes,7,1998-1999,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
210,penn-state,Pennsylvania,pennsylvania,Penn,Yes,43,1900-1901,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
211,penn-state,PhiladelphiaTextile,jefferson,Jefferson,No,4,1980-1981,1984-1985,RESOLVED,Penn State source / established historical or non-current identity,,
212,penn-state,Pittsburgh,pittsburgh,Pittsburgh,Yes,149,1905-1906,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
213,penn-state,Pittsburgh Collegians,pittsburgh-collegians,Pittsburgh Collegians,No,2,1909-1910,1910-1911,RESOLVED,Penn State source / established historical or non-current identity,,
214,penn-state,PittsburghCollegians,pittsburgh-collegians,Pittsburgh Collegians,No,3,1908-1909,1912-1913,RESOLVED,Penn State source / established historical or non-current identity,,
215,penn-state,PittstonYMCA,pittston-ymca,Pittston YMCA,No,1,1901-1902,1901-1902,RESOLVED,Penn State source / established historical or non-current identity,,
216,penn-state,Pratt Institute,pratt-institute,Pratt Institute,No,2,1909-1910,1910-1911,RESOLVED,Penn State source / established historical or non-current identity,,
217,penn-state,Princeton,princeton,Princeton,Yes,12,1921-1922,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
218,penn-state,Providence,providence,Providence,Yes,4,1971-1972,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
219,penn-state,Purdue,purdue,Purdue,Yes,62,1959-1960,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
220,penn-state,Purdue FortWayne,purdue-fort-wayne,Purdue Fort Wayne,Yes,1,2024-2025,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
221,penn-state,Purdue-FortWayne,purdue-fort-wayne,Purdue Fort Wayne,Yes,1,2005-2006,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
222,penn-state,Quinnipiac,quinnipiac,Quinnipiac,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
223,penn-state,Radford,radford,Radford,Yes,2,2011-2012,2015-2016,RESOLVED,Current D1 registry / established institutional lineage,,
224,penn-state,Rhode Island,rhode-island,Rhode Island,Yes,23,1950-1951,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
225,penn-state,Richmond,richmond,Richmond,Yes,5,1956-1957,1994-1995,RESOLVED,Current D1 registry / established institutional lineage,,
226,penn-state,Rider,rider,Rider,Yes,6,1980-1981,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
227,penn-state,Robert Morris,robert-morris,Robert Morris,Yes,3,1980-1981,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
228,penn-state,Rochester,rochester,Rochester,No,2,1969-1970,1977-1978,RESOLVED,Penn State source / established historical or non-current identity,,
229,penn-state,Rutgers,rutgers,Rutgers,Yes,86,1921-1922,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
230,penn-state,S.C. State,south-carolina-state,South Carolina State,Yes,1,2004-2005,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
231,penn-state,Sacred Heart,sacred-heart,Sacred Heart,Yes,4,2004-2005,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
232,penn-state,Saint Francis (Pa.),saint-francis-pa,Saint Francis (Pa.),No,1,2024-2025,2024-2025,RESOLVED,Penn State source / established historical or non-current identity,,
233,penn-state,Saint Joseph’s,saint-joseph-s,Saint Joseph's,Yes,1,2010-2011,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
234,penn-state,San Francisco,san-francisco,San Francisco,Yes,1,1965-1966,1965-1966,RESOLVED,Current D1 registry / established institutional lineage,,
235,penn-state,Santa Clara,santa-clara,Santa Clara,Yes,1,1995-1996,1995-1996,RESOLVED,Current D1 registry / established institutional lineage,,
236,penn-state,SE Louisiana,se-louisiana,SE Louisiana,Yes,1,2006-2007,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
237,penn-state,Seattle,seattle-u,Seattle U,Yes,1,1973-1974,1973-1974,RESOLVED,Current D1 registry / established institutional lineage,,
238,penn-state,Seton Hall,seton-hall,Seton Hall,Yes,7,1969-1970,2020-2021,RESOLVED,Current D1 registry / established institutional lineage,,
239,penn-state,Siena,siena,Siena,Yes,2,1999-2000,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
240,penn-state,SMU,smu,SMU,Yes,3,1980-1981,1982-1983,RESOLVED,Current D1 registry / established institutional lineage,,
241,penn-state,South Carolina,south-carolina,South Carolina,Yes,3,1980-1981,2007-2008,RESOLVED,Current D1 registry / established institutional lineage,,
