source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes
MIZ-HIST-00375,missouri,historical_media_guide,1928-1929,1929,1929-01-28,Drake,Drake,drake,Yes,36,35,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 28 @ Drake W 36-35,opponent_resolved_site_pending,
MIZ-HIST-00376,missouri,historical_media_guide,1928-1929,1929,1929-01-29,Iowa State,Iowa State,iowa-state,Yes,29,19,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 29 @ Iowa State W 29-19,opponent_resolved_site_pending,
MIZ-HIST-00377,missouri,historical_media_guide,1928-1929,1929,1929-02-02,Oklahoma,Oklahoma,oklahoma,Yes,34,40,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 2 Oklahoma L 34-40,opponent_resolved_site_pending,
MIZ-HIST-00378,missouri,historical_media_guide,1928-1929,1929,1929-02-06,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,25,29,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 6 Washington (Mo.) L 25-29,opponent_resolved_site_pending,
MIZ-HIST-00379,missouri,historical_media_guide,1928-1929,1929,1929-02-07,Creighton,Creighton,creighton,Yes,33,29,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 7 @ Creighton W 33-29,opponent_resolved_site_pending,
MIZ-HIST-00380,missouri,historical_media_guide,1928-1929,1929,1929-02-08,Kansas State,Kansas State,kansas-state,Yes,35,25,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 8 @ Kansas State W 35-25,opponent_resolved_site_pending,
MIZ-HIST-00381,missouri,historical_media_guide,1928-1929,1929,1929-02-11,Drake,Drake,drake,Yes,26,32,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 11 Drake L 26-32,opponent_resolved_site_pending,
MIZ-HIST-00382,missouri,historical_media_guide,1928-1929,1929,1929-02-15,Iowa State,Iowa State,iowa-state,Yes,49,29,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 15 Iowa State W 49-29,opponent_resolved_site_pending,
MIZ-HIST-00383,missouri,historical_media_guide,1928-1929,1929,1929-02-20,Kansas,Kansas,kansas,Yes,33,20,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 20 @ Kansas W 33-20,opponent_resolved_site_pending,
MIZ-HIST-00384,missouri,historical_media_guide,1928-1929,1929,1929-02-25,Nebraska,Nebraska,nebraska,Yes,33,39,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 25 Nebraska L 33-39,opponent_resolved_site_pending,
MIZ-HIST-00385,missouri,historical_media_guide,1928-1929,1929,1929-03-02,Oklahoma,Oklahoma,oklahoma,Yes,35,36,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Mar. 2 @ Oklahoma L 35-36,opponent_resolved_site_pending,
MIZ-HIST-00386,missouri,historical_media_guide,1929-1930,1930,1929-12-16,Central Methodist,Central Methodist,central-methodist,No,27,17,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Dec. 16 Central Methodist W 27-17,opponent_resolved_site_pending,
MIZ-HIST-00387,missouri,historical_media_guide,1929-1930,1930,1929-12-21,Kansas (@ Kansas City),Kansas,kansas,Yes,12,17,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Rothwell Gymnasium,Rothwell Gymnasium,Columbia,MO,,,REGULAR_SEASON,,22,Dec. 21 Kansas (@ Kansas City) L 12-17,opponent_resolved_site_pending,
MIZ-HIST-00388,missouri,historical_media_guide,1929-1930,1930,1930-01-02,William Jewell,William Jewell,william-jewell,No,38,22,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 2 @ William Jewell W 38-22,opponent_resolved_site_pending,
MIZ-HIST-00389,missouri,historical_media_guide,1929-1930,1930,1930-01-06,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,33,30,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 6 @ Washington (Mo.) W 33-30,opponent_resolved_site_pending,
MIZ-HIST-00390,missouri,historical_media_guide,1929-1930,1930,1930-01-10,Iowa State,Iowa State,iowa-state,Yes,31,24,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 10 @ Iowa State W 31-24,opponent_resolved_site_pending,
MIZ-HIST-00391,missouri,historical_media_guide,1929-1930,1930,1930-01-11,Iowa,Iowa,iowa,Yes,25,24,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 11 @ Iowa W 25-24,opponent_resolved_site_pending,
MIZ-HIST-00392,missouri,historical_media_guide,1929-1930,1930,1930-01-13,Kansas State,Kansas State,kansas-state,Yes,34,21,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 13 Kansas State W 34-21,opponent_resolved_site_pending,
MIZ-HIST-00393,missouri,historical_media_guide,1929-1930,1930,1930-01-18,Nebraska,Nebraska,nebraska,Yes,27,21,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,,,,,,,REGULAR_SEASON,,22,Jan. 18 Nebraska W 27-21,opponent_resolved_site_pending,
MIZ-HIST-00394,missouri,historical_media_guide,1929-1930,1930,1930-02-01,Oklahoma,Oklahoma,oklahoma,Yes,37,20,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 1 @ Oklahoma W 37-20,opponent_resolved_site_pending,
MIZ-HIST-00395,missouri,historical_media_guide,1929-1930,1930,1930-02-04,Creighton,Creighton,creighton,Yes,32,30,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 4 @ Creighton W 32-30,opponent_resolved_site_pending,
MIZ-HIST-00396,missouri,historical_media_guide,1929-1930,1930,1930-02-08,Iowa State,Iowa State,iowa-state,Yes,43,34,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 8 Iowa State W 43-34,opponent_resolved_site_pending,
MIZ-HIST-00397,missouri,historical_media_guide,1929-1930,1930,1930-02-11,Creighton,Creighton,creighton,Yes,29,21,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 11 Creighton W 29-21,opponent_resolved_site_pending,
MIZ-HIST-00398,missouri,historical_media_guide,1929-1930,1930,1930-02-14,Kansas State,Kansas State,kansas-state,Yes,35,37,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 14 @ Kansas State L 35-37,opponent_resolved_site_pending,
MIZ-HIST-00399,missouri,historical_media_guide,1929-1930,1930,1930-02-15,Nebraska,Nebraska,nebraska,Yes,31,34,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,22,Feb. 15 @ Nebraska L 31-34,opponent_resolved_site_pending,
MIZ-HIST-00400,missouri,historical_media_guide,1929-1930,1930,1930-02-21,Kansas,Kansas,kansas,Yes,29,18,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 21 Kansas W 29-18,opponent_resolved_site_pending,
MIZ-HIST-00401,missouri,historical_media_guide,1929-1930,1930,1930-02-24,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,31,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,22,Feb. 24 Washington (Mo.) W 31-20,opponent_resolved_site_pending,
MIZ-HIST-00402,missouri,historical_media_guide,1929-1930,1930,1930-03-01,Oklahoma,Oklahoma,oklahoma,Yes,36,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Mar. 1 Oklahoma W 36-20,opponent_resolved_site_pending,
MIZ-HIST-00403,missouri,historical_media_guide,1929-1930,1930,1930-03-05,Kansas,Kansas,kansas,Yes,23,18,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Mar. 5 @ Kansas W 23-18,opponent_resolved_site_pending,
MIZ-HIST-00404,missouri,historical_media_guide,1930-1931,1931,1930-12-16,Central Methodist,Central Methodist,central-methodist,No,24,25,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 16 Central Methodist L 24-25,opponent_resolved_site_pending,
MIZ-HIST-00405,missouri,historical_media_guide,1930-1931,1931,1930-12-20,Kansas (@ Kansas City),Kansas,kansas,Yes,26,40,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 20 Kansas (@ Kansas City) L 26-40,opponent_resolved_site_pending,
MIZ-HIST-00406,missouri,historical_media_guide,1930-1931,1931,1930-12-22,Wisconsin,Wisconsin,wisconsin,Yes,9,37,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Dec. 22 @ Wisconsin L 9-37,opponent_resolved_site_pending,
MIZ-HIST-00407,missouri,historical_media_guide,1930-1931,1931,1931-01-05,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,17,18,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 5 @ Washington (Mo.) L 17-18,opponent_resolved_site_pending,
MIZ-HIST-00408,missouri,historical_media_guide,1930-1931,1931,1931-01-10,Nebraska,Nebraska,nebraska,Yes,32,42,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 10 @ Nebraska L 32-42,opponent_resolved_site_pending,
MIZ-HIST-00409,missouri,historical_media_guide,1930-1931,1931,1931-01-12,Kansas State,Kansas State,kansas-state,Yes,30,31,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 12 Kansas State L 30-31,opponent_resolved_site_pending,
MIZ-HIST-00410,missouri,historical_media_guide,1930-1931,1931,1931-01-17,Iowa State,Iowa State,iowa-state,Yes,20,18,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 17 Iowa State W 20-18,opponent_resolved_site_pending,
MIZ-HIST-00411,missouri,historical_media_guide,1930-1931,1931,1931-01-26,Oklahoma,Oklahoma,oklahoma,Yes,22,14,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 26 Oklahoma W 22-14,opponent_resolved_site_pending,
MIZ-HIST-00412,missouri,historical_media_guide,1930-1931,1931,1931-01-29,Kansas,Kansas,kansas,Yes,13,31,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 29 @ Kansas L 13-31,opponent_resolved_site_pending,
MIZ-HIST-00413,missouri,historical_media_guide,1930-1931,1931,1931-02-03,Creighton,Creighton,creighton,Yes,30,20,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 3 @ Creighton W 30-20,opponent_resolved_site_pending,
MIZ-HIST-00414,missouri,historical_media_guide,1930-1931,1931,1931-02-05,Iowa State,Iowa State,iowa-state,Yes,19,29,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 5 @ Iowa State L 19-29,opponent_resolved_site_pending,
MIZ-HIST-00415,missouri,historical_media_guide,1930-1931,1931,1931-02-07,Nebraska,Nebraska,nebraska,Yes,33,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 7 Nebraska W 33-20,opponent_resolved_site_pending,
MIZ-HIST-00416,missouri,historical_media_guide,1930-1931,1931,1931-02-10,Creighton,Creighton,creighton,Yes,25,19,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 10 Creighton W 25-19,opponent_resolved_site_pending,
MIZ-HIST-00417,missouri,historical_media_guide,1930-1931,1931,1931-02-14,Oklahoma,Oklahoma,oklahoma,Yes,27,17,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 14 @ Oklahoma W 27-17,opponent_resolved_site_pending,
MIZ-HIST-00418,missouri,historical_media_guide,1930-1931,1931,1931-02-16,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,28,13,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 16 Washington (Mo.) W 28-13,opponent_resolved_site_pending,
MIZ-HIST-00419,missouri,historical_media_guide,1930-1931,1931,1931-02-21,Kansas State,Kansas State,kansas-state,Yes,14,21,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 21 @ Kansas State L 14-21,opponent_resolved_site_pending,
MIZ-HIST-00420,missouri,historical_media_guide,1930-1931,1931,1931-02-27,Kansas,Kansas,kansas,Yes,26,19,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 27 Kansas W 26-19,opponent_resolved_site_pending,
MIZ-HIST-00421,missouri,historical_media_guide,1931-1932,1932,1931-12-12,Ohio State,Ohio State,ohio-state,Yes,17,30,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 12 Ohio State L 17-30,opponent_resolved_site_pending,
MIZ-HIST-00422,missouri,historical_media_guide,1931-1932,1932,1931-12-14,St. Louis,Saint Louis,saint-louis,Yes,25,23,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Dec. 14 @ St. Louis W 25-23,opponent_resolved_site_pending,
MIZ-HIST-00423,missouri,historical_media_guide,1931-1932,1932,1931-12-15,Southern California,USC,usc,Yes,21,22,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 15 Southern California L 21-22,opponent_resolved_site_pending,
MIZ-HIST-00424,missouri,historical_media_guide,1931-1932,1932,1931-12-18,Central Methodist,Central Methodist,central-methodist,No,21,24,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 18 Central Methodist L 21-24,opponent_resolved_site_pending,
MIZ-HIST-00425,missouri,historical_media_guide,1931-1932,1932,1932-01-05,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,37,27,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 5 Washington (Mo.) W 37-27,opponent_resolved_site_pending,
MIZ-HIST-00426,missouri,historical_media_guide,1931-1932,1932,1932-01-07,Creighton,Creighton,creighton,Yes,34,35,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 7 Creighton L 34-35,opponent_resolved_site_pending,
MIZ-HIST-00427,missouri,historical_media_guide,1931-1932,1932,1932-01-09,Kansas State,Kansas State,kansas-state,Yes,32,29,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 9 Kansas State W 32-29,opponent_resolved_site_pending,
MIZ-HIST-00428,missouri,historical_media_guide,1931-1932,1932,1932-01-16,Nebraska,Nebraska,nebraska,Yes,30,18,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 16 Nebraska W 30-18,opponent_resolved_site_pending,
MIZ-HIST-00429,missouri,historical_media_guide,1931-1932,1932,1932-01-22,Iowa State,Iowa State,iowa-state,Yes,13,18,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 22 @ Iowa State L 13-18,opponent_resolved_site_pending,
MIZ-HIST-00430,missouri,historical_media_guide,1931-1932,1932,1932-01-23,Creighton,Creighton,creighton,Yes,26,23,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 23 @ Creighton (OT) W 26-23,opponent_resolved_site_pending,
MIZ-HIST-00431,missouri,historical_media_guide,1931-1932,1932,1932-01-30,Kansas,Kansas,kansas,Yes,26,22,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 30 Kansas W 26-22,opponent_resolved_site_pending,
MIZ-HIST-00432,missouri,historical_media_guide,1931-1932,1932,1932-02-06,Oklahoma,Oklahoma,oklahoma,Yes,27,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 6 Oklahoma W 27-20,opponent_resolved_site_pending,
MIZ-HIST-00433,missouri,historical_media_guide,1931-1932,1932,1932-02-08,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,21,27,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 8 @ Washington (Mo.) L 21-27,opponent_resolved_site_pending,
MIZ-HIST-00434,missouri,historical_media_guide,1931-1932,1932,1932-02-13,Iowa State,Iowa State,iowa-state,Yes,31,25,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 13 Iowa State W 31-25,opponent_resolved_site_pending,
MIZ-HIST-00435,missouri,historical_media_guide,1931-1932,1932,1932-02-20,Kansas,Kansas,kansas,Yes,16,24,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 20 @ Kansas L 16-24,opponent_resolved_site_pending,
MIZ-HIST-00436,missouri,historical_media_guide,1931-1932,1932,1932-02-22,Oklahoma,Oklahoma,oklahoma,Yes,17,28,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 22 @ Oklahoma L 17-28,opponent_resolved_site_pending,
MIZ-HIST-00437,missouri,historical_media_guide,1931-1932,1932,1932-02-25,Nebraska,Nebraska,nebraska,Yes,32,28,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 25 @ Nebraska W 32-28,opponent_resolved_site_pending,
MIZ-HIST-00438,missouri,historical_media_guide,1931-1932,1932,1932-02-26,Kansas State,Kansas State,kansas-state,Yes,22,28,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 26 @ Kansas State L 22-28,opponent_resolved_site_pending,
MIZ-HIST-00439,missouri,historical_media_guide,1932-1933,1933,1932-12-14,Butler,Butler,butler,Yes,23,30,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Dec. 14 @ Butler L 23-30,opponent_resolved_site_pending,
MIZ-HIST-00440,missouri,historical_media_guide,1932-1933,1933,1932-12-15,G. Washington,George Washington,george-washington,Yes,33,30,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Dec. 15 @ G. Washington W 33-30,opponent_resolved_site_pending,
MIZ-HIST-00441,missouri,historical_media_guide,1932-1933,1933,1932-12-16,Washington (Mo.),Washington University of St. Louis,washington-university-of-st-louis,No,39,27,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Dec. 16 @ Washington (Mo.) W 39-27,opponent_resolved_site_pending,
MIZ-HIST-00442,missouri,historical_media_guide,1932-1933,1933,1932-12-20,Illinois,Illinois,illinois,Yes,24,36,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 20 Illinois L 24-36,opponent_resolved_site_pending,
MIZ-HIST-00443,missouri,historical_media_guide,1932-1933,1933,1933-01-02,NW Missouri,Northwest Missouri State,northwest-missouri-state,No,30,24,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 2 NW Missouri W 30-24,opponent_resolved_site_pending,
MIZ-HIST-00444,missouri,historical_media_guide,1932-1933,1933,1933-01-04,Central Methodist,Central Methodist,central-methodist,No,27,10,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 4 Central Methodist W 27-10,opponent_resolved_site_pending,
MIZ-HIST-00445,missouri,historical_media_guide,1932-1933,1933,1933-01-07,Nebraska,Nebraska,nebraska,Yes,37,33,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 7 Nebraska W 37-33,opponent_resolved_site_pending,
MIZ-HIST-00446,missouri,historical_media_guide,1932-1933,1933,1933-01-09,St. Louis,Saint Louis,saint-louis,Yes,20,27,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 9 @ St. Louis L 20-27,opponent_resolved_site_pending,
MIZ-HIST-00447,missouri,historical_media_guide,1932-1933,1933,1933-01-14,Iowa State,Iowa State,iowa-state,Yes,29,22,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 14 Iowa State W 29-22,opponent_resolved_site_pending,
MIZ-HIST-00448,missouri,historical_media_guide,1932-1933,1933,1933-01-19,Kansas,Kansas,kansas,Yes,27,35,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 19 @ Kansas L 27-35,opponent_resolved_site_pending,
MIZ-HIST-00449,missouri,historical_media_guide,1932-1933,1933,1933-02-03,Kansas State,Kansas State,kansas-state,Yes,28,35,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 3 @ Kansas State L 28-35,opponent_resolved_site_pending,
MIZ-HIST-00450,missouri,historical_media_guide,1932-1933,1933,1933-02-04,Oklahoma,Oklahoma,oklahoma,Yes,26,31,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 4 @ Oklahoma L 26-31,opponent_resolved_site_pending,
MIZ-HIST-00451,missouri,historical_media_guide,1932-1933,1933,1933-02-05,Creighton,Creighton,creighton,Yes,19,28,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 5 @ Creighton L 19-28,opponent_resolved_site_pending,
MIZ-HIST-00452,missouri,historical_media_guide,1932-1933,1933,1933-02-11,Kansas,Kansas,kansas,Yes,21,17,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 11 Kansas W 21-17,opponent_resolved_site_pending,
MIZ-HIST-00453,missouri,historical_media_guide,1932-1933,1933,1933-02-17,Oklahoma,Oklahoma,oklahoma,Yes,40,30,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Feb. 17 Oklahoma W 40-30,opponent_resolved_site_pending,
MIZ-HIST-00454,missouri,historical_media_guide,1932-1933,1933,1933-02-24,Iowa State,Iowa State,iowa-state,Yes,31,32,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 24 @ Iowa State L 31-32,opponent_resolved_site_pending,
MIZ-HIST-00455,missouri,historical_media_guide,1932-1933,1933,1933-02-25,Nebraska,Nebraska,nebraska,Yes,39,31,W,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Feb. 25 @ Nebraska W 39-31,opponent_resolved_site_pending,
MIZ-HIST-00456,missouri,historical_media_guide,1932-1933,1933,1933-03-04,Kansas State,Kansas State,kansas-state,Yes,37,33,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Mar. 4 Kansas State W 37-33,opponent_resolved_site_pending,
MIZ-HIST-00457,missouri,historical_media_guide,1933-1934,1934,1933-12-09,St. Louis,Saint Louis,saint-louis,Yes,26,23,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 9 St. Louis W 26-23,opponent_resolved_site_pending,
MIZ-HIST-00458,missouri,historical_media_guide,1933-1934,1934,1933-12-14,Creighton,Creighton,creighton,Yes,24,28,L,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Dec. 14 Creighton L 24-28,opponent_resolved_site_pending,
MIZ-HIST-00459,missouri,historical_media_guide,1933-1934,1934,1934-01-03,Illinois,Illinois,illinois,Yes,27,31,L,0,away_candidate,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,23,Jan. 3 @ Illinois L 27-31,opponent_resolved_site_pending,
MIZ-HIST-00460,missouri,historical_media_guide,1933-1934,1934,1934-01-06,Kansas State,Kansas State,kansas-state,Yes,32,20,W,0,home_or_special_site_candidate,SOURCE_PROGRAM_HOME,Brewer Fieldhouse,Brewer Fieldhouse,Columbia,MO,,,REGULAR_SEASON,,23,Jan. 6 Kansas State W 32-20,opponent_resolved_site_pending,
