source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
virginia,Maryland (5),maryland,Maryland,Yes,4,1971-1972,1998-1999,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Maryland
virginia,Maryland (7),maryland,Maryland,Yes,2,1973-1974,1998-1999,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Maryland
virginia,Maryland (8),maryland,Maryland,Yes,2,1957-1958,2002-2003,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Maryland
virginia,Maryland (9),maryland,Maryland,Yes,3,1972-1973,1979-1980,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Maryland
virginia,Maryland Eastern Shore,maryland-eastern-shore,UMES,Yes,1,2025-2026,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Mary.-Eastern Shore
virginia,Massachusetts (17),massachusetts,Massachusetts,Yes,1,1996-1997,1996-1997,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Massachusetts
virginia,Md.-Eastern Shore,maryland-eastern-shore,UMES,Yes,1,2006-2007,2006-2007,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Mary.-Eastern Shore
virginia,Memphis (21),memphis,Memphis,Yes,1,2024-2025,2024-2025,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Memphis
virginia,Miami,miami,Miami (FL),Yes,14,1965-1966,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Miami (Fla.)
virginia,Miami (2),miami,Miami (FL),Yes,1,2012-2013,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Miami (Fla.)
virginia,Miami (23),miami,Miami (FL),Yes,1,2009-2010,2009-2010,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Miami (Fla.)
virginia,Miami (RV),miami,Miami (FL),Yes,1,2021-2022,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Miami (Fla.)
virginia,Michigan,michigan,Michigan,Yes,2,1951-1952,1979-1980,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Michigan
virginia,Michigan (10),michigan,Michigan,Yes,1,1988-1989,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Michigan
virginia,Michigan (14),michigan,Michigan,Yes,1,2011-2012,2011-2012,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Michigan
virginia,Michigan St.,michigan-state,Michigan State,Yes,1,1946-1947,1946-1947,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Michigan State
virginia,Michigan State,michigan-state,Michigan State,Yes,1,1948-1949,1948-1949,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Michigan State
virginia,Middle Tennessee,middle-tennessee,Middle Tennessee,Yes,1,1988-1989,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Middle Tennessee
virginia,Milligan,milligan,Milligan,No,1,1944-1945,1944-1945,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_D1_COLLEGE canonical=Milligan
virginia,Minnesota,minnesota,Minnesota,Yes,4,1979-1980,2008-2009,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Minnesota
virginia,Minnesota (15),minnesota,Minnesota,Yes,1,2010-2011,2010-2011,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Minnesota
virginia,Minnesota (16),minnesota,Minnesota,Yes,1,1993-1994,1993-1994,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Minnesota
virginia,Mississippi,ole-miss,Ole Miss,Yes,1,1956-1957,1956-1957,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Mississippi
virginia,Mississippi SoCon,ole-miss,Ole Miss,Yes,1,1924-1925,1924-1925,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Mississippi
virginia,Mississippi St. SoCon,mississippi-state,Mississippi State,Yes,1,1927-1928,1927-1928,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Mississippi State
virginia,Mississippi State,mississippi-state,Mississippi State,Yes,3,1963-1964,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Mississippi State
virginia,Mississippi Valley State,mississippi-valley-state,Mississippi Valley State,Yes,1,2012-2013,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Mississippi Valley State
virginia,Missouri,missouri,Missouri,Yes,2,1985-1986,1986-1987,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Missouri
virginia,Morgan State,morgan-state,Morgan State,Yes,2,2006-2007,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Morgan State
virginia,Mount St. Mary’s,mount-st-mary-s,Mount St. Mary’s,Yes,1,2003-2004,2003-2004,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Mount St. Mary’s
virginia,N.C. Pre-Flight School,n-c-pre-flight-school,N.C. Pre-Flight School,No,1,1942-1943,1942-1943,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=N.C. Pre-Flight School
virginia,N.C. State,nc-state,NC State,Yes,83,1912-1913,2011-2012,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (1),nc-state,NC State,Yes,2,1973-1974,1974-1975,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (10),nc-state,NC State,Yes,1,1958-1959,1958-1959,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (11),nc-state,NC State,Yes,1,1957-1958,1957-1958,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (13),nc-state,NC State,Yes,2,1975-1976,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (15),nc-state,NC State,Yes,1,1969-1970,1969-1970,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (17),nc-state,NC State,Yes,2,1975-1976,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (18),nc-state,NC State,Yes,1,1987-1988,1987-1988,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (19),nc-state,NC State,Yes,1,1969-1970,1969-1970,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (2),nc-state,NC State,Yes,4,1958-1959,1973-1974,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (20),nc-state,NC State,Yes,3,1978-1979,1985-1986,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (3),nc-state,NC State,Yes,1,1973-1974,1973-1974,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (4),nc-state,NC State,Yes,3,1955-1956,1972-1973,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (5),nc-state,NC State,Yes,2,1969-1970,1974-1975,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (6),nc-state,NC State,Yes,2,1954-1955,1958-1959,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (7),nc-state,NC State,Yes,1,1954-1955,1954-1955,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (8),nc-state,NC State,Yes,2,1975-1976,1978-1979,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (8},nc-state,NC State,Yes,1,1974-1975,1974-1975,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.C. State (9),nc-state,NC State,Yes,1,1957-1958,1957-1958,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,N.Y. Athletic Club,new-york-athletic-club,New York Athletic Club,No,1,1949-1950,1949-1950,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=New York Athletic Club
virginia,NC Central,north-carolina-central,North Carolina Central,Yes,1,2025-2026,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=North Carolina Central
virginia,NC State,nc-state,NC State,Yes,9,2012-2013,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,NC State (19),nc-state,NC State,Yes,1,2012-2013,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,NC State (RV),nc-state,NC State,Yes,1,2023-2024,2023-2024,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=NC State
virginia,NJIT,njit,NJIT,Yes,1,2009-2010,2009-2010,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=NJIT
virginia,NYU,nyu,NYU,No,2,1966-1967,1967-1968,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_D1_COLLEGE canonical=NYU
virginia,Naval Apprentice,naval-apprentice,Naval Apprentice,No,1,1936-1937,1936-1937,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Naval Apprentice
virginia,Naval Base,naval-base,Naval Base,No,1,1938-1939,1938-1939,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Naval Base
virginia,Naval Training St.,naval-training,Naval Training,No,1,1936-1937,1936-1937,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Naval Training
virginia,Naval Training Stat.,naval-training,Naval Training,No,2,1940-1941,1943-1944,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Naval Training
virginia,Navy,navy,Navy,Yes,44,1909-1910,1973-1974,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Navy
virginia,Nebraska,nebraska,Nebraska,Yes,1,1997-1998,1997-1998,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Nebraska
virginia,New Hampshire,new-hampshire,New Hampshire,Yes,1,1998-1999,1998-1999,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=New Hampshire
virginia,New Mexico,new-mexico,New Mexico,Yes,2,1991-1992,1993-1994,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=New Mexico
virginia,New Mexico State,new-mexico-state,New Mexico State,Yes,1,1997-1998,1997-1998,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=New Mexico State
virginia,New Orleans,new-orleans,New Orleans,Yes,1,1991-1992,1991-1992,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=New Orleans
virginia,Newport News Appr.,newport-news-apprentice,Newport News Apprentice,No,1,1942-1943,1942-1943,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Newport News Apprentice
virginia,Newport News YMCA,newport-news-ymca,Newport News YMCA,No,1,1909-1910,1909-1910,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Newport News YMCA
virginia,No. Carolina (13),north-carolina,North Carolina,Yes,1,1970-1971,1970-1971,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,No. Carolina (8),north-carolina,North Carolina,Yes,1,1955-1956,1955-1956,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,Norfolk Air Base,norfolk-air-base,Norfolk Air Base,No,3,1943-1944,1950-1951,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norfolk Air Base
virginia,Norfolk Apprentice,norfolk-apprentice,Norfolk Apprentice,No,1,1942-1943,1942-1943,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norfolk Apprentice
virginia,Norfolk N.T.S.,norfolk-nts,Norfolk NTS,No,1,1945-1946,1945-1946,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norfolk NTS
virginia,Norfolk NTS,norfolk-nts,Norfolk NTS,No,3,1939-1940,1942-1943,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norfolk NTS
virginia,Norfolk Stars,norfolk-stars,Norfolk Stars,No,1,1939-1940,1939-1940,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norfolk Stars
virginia,Norfolk State,norfolk-state,Norfolk State,Yes,2,2010-2011,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Norfolk State
virginia,Norfolk Training Sta.,norfolk-training-station,Norfolk Training Station,No,1,1943-1944,1943-1944,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norfolk Training Station
virginia,Norport,norport,Norport,No,1,1935-1936,1935-1936,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Norport
virginia,North Carolina,north-carolina,North Carolina,Yes,75,1910-1911,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (1),north-carolina,North Carolina,Yes,8,1956-1957,2006-2007,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (10),north-carolina,North Carolina,Yes,3,1991-1992,1998-1999,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (11),north-carolina,North Carolina,Yes,2,1957-1958,1979-1980,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (12),north-carolina,North Carolina,Yes,2,1955-1956,2003-2004,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (13),north-carolina,North Carolina,Yes,5,1970-1971,2005-2006,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (14),north-carolina,North Carolina,Yes,2,1974-1975,1998-1999,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (15),north-carolina,North Carolina,Yes,1,1984-1985,1984-1985,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (16),north-carolina,North Carolina,Yes,2,1959-1960,1959-1960,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (17),north-carolina,North Carolina,Yes,1,1995-1996,1995-1996,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (2),north-carolina,North Carolina,Yes,8,1956-1957,1993-1994,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (20),north-carolina,North Carolina,Yes,2,1970-1971,1996-1997,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (21),north-carolina,North Carolina,Yes,1,1999-2000,1999-2000,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (24),north-carolina,North Carolina,Yes,1,2005-2006,2005-2006,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (25),north-carolina,North Carolina,Yes,1,2021-2022,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (3),north-carolina,North Carolina,Yes,12,1957-1958,2008-2009,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (4),north-carolina,North Carolina,Yes,6,1975-1976,2004-2005,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (5),north-carolina,North Carolina,Yes,5,1973-1974,2008-2009,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (6),north-carolina,North Carolina,Yes,7,1972-1973,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (7),north-carolina,North Carolina,Yes,5,1960-1961,2003-2004,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (8),north-carolina,North Carolina,Yes,1,1988-1989,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina (9),north-carolina,North Carolina,Yes,1,1955-1956,1955-1956,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina SoCon,north-carolina,North Carolina,Yes,3,1925-1926,1935-1936,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Carolina`,north-carolina,North Carolina,Yes,1,1925-1926,1925-1926,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Carolina
virginia,North Texas,north-texas,North Texas,Yes,2,2012-2013,2021-2022,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=North Texas
virginia,Northeastern,northeastern,Northeastern,Yes,1,1989-1990,1989-1990,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Northeastern
virginia,Northeastern La.,ul-monroe,Louisiana-Monroe,Yes,1,1978-1979,1978-1979,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=D1 canonical=Louisiana-Mon. (NE La.)
virginia,Northwestern,northwestern,Northwestern,Yes,3,2005-2006,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Northwestern
virginia,Notre Dame,notre-dame,Notre Dame,Yes,6,1989-1990,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Notre Dame
virginia,Ohio,ohio,Ohio,Yes,1,2002-2003,2002-2003,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Ohio
virginia,Ohio State,ohio-state,Ohio State,Yes,3,1931-1932,2025-2026,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Ohio State
virginia,Oklahoma,oklahoma,Oklahoma,Yes,1,2010-2011,2010-2011,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Oklahoma
virginia,Oklahoma (12),oklahoma,Oklahoma,Yes,1,1987-1988,1987-1988,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Oklahoma
virginia,Oklahoma (4),oklahoma,Oklahoma,Yes,1,1988-1989,1988-1989,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Oklahoma
virginia,Oklahoma State,oklahoma-state,Oklahoma State,Yes,1,1975-1976,1975-1976,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Oklahoma State
virginia,Old Dom. Club,old-dominion-club,Old Dominion Club,No,2,1947-1948,1947-1948,RESOLVED,HISTORICAL_NON_D1_SOURCE_IDENTITY_RETAINED; SOURCE_LABEL_NORMALIZATION,,Virginia media guide all-time series table category=NON_COLLEGIATE canonical=Old Dominion Club
virginia,Old Dominion,old-dominion,Old Dominion,Yes,10,1976-1977,2012-2013,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Old Dominion
virginia,Oral Roberts,oral-roberts,Oral Roberts,Yes,1,2009-2010,2009-2010,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Oral Roberts
virginia,Oregon,oregon,Oregon,Yes,2,2010-2011,2011-2012,RESOLVED,CURRENT_D1_REGISTRY_OR_HISTORICAL_ALIAS,,Virginia media guide all-time series table category=D1 canonical=Oregon
