index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
249,purdue,SE Missouri State,southeast-missouri-state,SEMO,Yes,2,1984-1985,2006-2007,RESOLVED,Current D1 registry / established institutional lineage,,
250,purdue,Seton Hall,seton-hall,Seton Hall,Yes,3,1993-1994,2003-2004,RESOLVED,Current D1 registry / established institutional lineage,,
251,purdue,Siena,siena,Siena,Yes,3,2009-2010,2013-2014,RESOLVED,Current D1 registry / established institutional lineage,,
252,purdue,SIU Edwardsville,siu-edwardsville,SIU Edwardsville,Yes,2,2009-2010,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
253,purdue,SIU-Edwardsville,siu-edwardsville,SIU Edwardsville,Yes,1,1973-1974,1973-1974,RESOLVED,Current D1 registry / established institutional lineage,,
254,purdue,SMU,smu,SMU,Yes,4,1939-1940,2003-2004,RESOLVED,Current D1 registry / established institutional lineage,,
255,purdue,South Alabama,south-alabama,South Alabama,Yes,1,2005-2006,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
256,purdue,South Carolina,south-carolina,South Carolina,Yes,3,1982-1983,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
257,purdue,South Dakota,south-dakota,South Dakota,Yes,3,1957-1958,1964-1965,RESOLVED,Current D1 registry / established institutional lineage,,
258,purdue,South Dakota St.,south-dakota-state,South Dakota State,Yes,1,2009-2010,2009-2010,RESOLVED,Current D1 registry / established institutional lineage,,
259,purdue,Southern Illinois,southern-illinois,Southern Illinois,Yes,3,1984-1985,2010-2011,RESOLVED,Current D1 registry / established institutional lineage,,
260,purdue,St. Bonaventure,st-bonaventure,St. Bonaventure,Yes,2,1969-1970,1970-1971,RESOLVED,Current D1 registry / established institutional lineage,,
261,purdue,St. John’s,st-john-s,St. John's,Yes,4,1951-1952,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
262,purdue,"St. Joseph, Ind.",saint-josephs-indiana,Saint Joseph's (IN),No,3,1940-1941,1972-1973,RESOLVED,Established historical/non-current identity or institutional lineage,,Historical Saint Joseph's College (Indiana) identity.
263,purdue,"St. Joseph’s, Ind.",saint-josephs-indiana,Saint Joseph's (IN),No,1,1973-1974,1973-1974,RESOLVED,Established historical/non-current identity or institutional lineage,,Historical Saint Joseph's College (Indiana) identity.
264,purdue,Stanford,stanford,Stanford,Yes,2,1997-1998,2001-2002,RESOLVED,Current D1 registry / established institutional lineage,,
265,purdue,Stetson,stetson,Stetson,Yes,5,1982-1983,1991-1992,RESOLVED,Current D1 registry / established institutional lineage,,
266,purdue,SUNY Fredonia,suny-fredonia,SUNY Fredonia,Yes,1,1984-1985,1984-1985,RESOLVED,Current D1 registry / established institutional lineage,,
267,purdue,Syracuse,syracuse,Syracuse,Yes,3,1979-1980,1981-1982,RESOLVED,Current D1 registry / established institutional lineage,,
268,purdue,Tampa,tampa,Tampa,No,3,1983-1984,1986-1987,RESOLVED,Established historical/non-current identity or institutional lineage,,
269,purdue,TCU,tcu,TCU,Yes,5,1970-1971,1996-1997,RESOLVED,Current D1 registry / established institutional lineage,,
270,purdue,Temple,temple,Temple,Yes,6,1930-1931,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
271,purdue,Tennessee,tennessee,Tennessee,Yes,7,1980-1981,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
272,purdue,Tennessee State,tennessee-state,Tennessee State,Yes,1,2017-2018,2017-2018,RESOLVED,Current D1 registry / established institutional lineage,,
273,purdue,Tennessee-Martin,ut-martin,UT Martin,Yes,3,1996-1997,2005-2006,RESOLVED,Current D1 registry / established institutional lineage,,
274,purdue,Texas,texas,Texas,Yes,7,1989-1990,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
275,purdue,Texas A&M,texas-a-m,Texas A&M,Yes,5,1941-1942,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
276,purdue,Texas A&M-CC,texas-a-m-corpus-christi,Texas A&M-Corpus Christi,Yes,2,2006-2007,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
277,purdue,Texas Southern,texas-southern,Texas Southern,Yes,2,2007-2008,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
278,purdue,Texas State,texas-state,Texas State,Yes,1,2003-2004,2003-2004,RESOLVED,Current D1 registry / established institutional lineage,,
279,purdue,Texas Tech,texas-tech,Texas Tech,Yes,4,1987-1988,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
280,purdue,Toledo,toledo,Toledo,Yes,5,1936-1937,2024-2025,RESOLVED,Current D1 registry / established institutional lineage,,
281,purdue,Towson,towson,Towson,Yes,1,1986-1987,1986-1987,RESOLVED,Current D1 registry / established institutional lineage,,
282,purdue,Tulane,tulane,Tulane,Yes,3,1966-1967,1970-1971,RESOLVED,Current D1 registry / established institutional lineage,,
283,purdue,Tulsa,tulsa,Tulsa,Yes,5,1962-1963,1980-1981,RESOLVED,Current D1 registry / established institutional lineage,,
284,purdue,UAB,uab,UAB,Yes,1,1997-1998,1997-1998,RESOLVED,Current D1 registry / established institutional lineage,,
285,purdue,UCF,ucf,UCF,Yes,1,1993-1994,1993-1994,RESOLVED,Current D1 registry / established institutional lineage,,
286,purdue,UCLA,ucla,UCLA,Yes,16,1937-1938,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
287,purdue,UNC Asheville,unc-asheville,UNC Asheville,Yes,1,1998-1999,1998-1999,RESOLVED,Current D1 registry / established institutional lineage,,
288,purdue,UNC Wilmington,unc-wilmington,UNC Wilmington,Yes,1,2012-2013,2012-2013,RESOLVED,Current D1 registry / established institutional lineage,,
289,purdue,USC,usc,USC,Yes,10,1937-1938,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
290,purdue,Utah,utah,Utah,Yes,5,1973-1974,1989-1990,RESOLVED,Current D1 registry / established institutional lineage,,
291,purdue,Utah State,utah-state,Utah State,Yes,2,2016-2017,2023-2024,RESOLVED,Current D1 registry / established institutional lineage,,
292,purdue,UTEP,utep,UTEP,Yes,2,1984-1985,1992-1993,RESOLVED,Current D1 registry / established institutional lineage,,
293,purdue,UW LaCrosse,uw-lacrosse,UW-La Crosse,No,1,1915-1916,1915-1916,RESOLVED,Established historical/non-current identity or institutional lineage,,
